生产调度,中国核工业集团有限公司-中核混凝土股份有限公司,面议,海南省-昌江黎族自治县 辽宁省-葫芦岛,能源/矿产环保,2020.07.13-2020.10.31,专科及以上,6人
运行管理,中国核工业集团有限公司-新华电力发展投资有限公司,面议,天津,能源/矿产环保,2020.07.13-2020.10.31,专科及以上,若干
科研技术岗27,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,若干
科研技术岗26,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,若干
科研技术岗25,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,若干
科研技术岗24,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,若干
科研技术岗23,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,若干
管理岗,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗22,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗21,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗20,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
试验员,中国核工业集团有限公司-中核混凝土股份有限公司,面议,海南省-昌江黎族自治县 辽宁省-葫芦岛,能源/矿产环保,2020.07.13-2020.10.31,本科,10人
科研技术岗19,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
生物技术工程师,中国核工业集团有限公司-河北圣雪大成唐山制药有限责任公司,4000-6000,河北省-唐山,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
地质专业技术岗（遥感方向）,中国核工业集团有限公司-核工业航测遥感中心,4000-6000,河北省-石家庄,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
科研技术岗18,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
测绘专业技术岗,中国核工业集团有限公司-核工业航测遥感中心,4000-6000,河北省-石家庄,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,5人
科研技术岗17,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗16,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗15,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗14,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
核应急监测技术研究岗,中国核工业集团有限公司-核工业航测遥感中心,4000-60000,河北省-石家庄,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,3人
人事管理员,中国核工业集团有限公司-河北圣雪大成唐山制药有限责任公司,3500-6000,河北省-唐山,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
科研技术岗13,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
安全员,中国核工业集团有限公司-中核混凝土股份有限公司,面议,浙江省-台州 福建省-宁德,能源/矿产环保,2020.07.13-2020.10.31,本科,5人
皮肤科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗12,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗11,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
神经外科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗10,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
肾内科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗9,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
内分泌医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
质保员,中国核工业集团有限公司-中核混凝土股份有限公司,面议,福建省-漳州 浙江省-台州,能源/矿产环保,2020.07.13-2020.10.31,本科,4人
核素诊疗中心医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
岩土专业技术岗,中国核工业集团有限公司-核工业航测遥感中心,4000-6000,河北省-石家庄,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
放射科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
呼吸内科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
心血管内科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
科研技术岗8,中国核工业集团有限公司-中国核动力研究设计院第二研究所,面议,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
工程技术管理,中国核工业集团有限公司-四川红华实业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
物探专业技术岗,中国核工业集团有限公司-核工业航测遥感中心,4000-6000,河北省-石家庄,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,3人
病理科医师,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
法务专员,中国核工业集团有限公司-北京核工业医院,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
环境与剂量监测,中国核工业集团有限公司-四川红华实业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,2人
监督执纪岗,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
文化宣传和群团工作管理岗,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
文秘管理,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
文档管理,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
系统设计管理工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
材料工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
仪控工程师（60万千瓦高温堆）,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
电气工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
会计、纪检监督员,中国核工业集团有限公司-四川红华实业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,3人
机械工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
招投标/合同管理,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
采购工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
仪控工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
通信工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
电气工程师（强电）,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
教育培训三部-教培管理,中国核工业集团有限公司-核工业大学,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
教育培训二部-教培管理,中国核工业集团有限公司-核工业大学,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
暖通工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
教育培训一部-党建研究岗,中国核工业集团有限公司-核工业大学,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
研究生教育部-教学管理,中国核工业集团有限公司-核工业大学,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
助理布置工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
核工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,若干
教研科研部-教师,中国核工业集团有限公司-核工业大学,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,博士研究生,4人
产品分析,中国核工业集团有限公司-四川红华实业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,6人
结构工程师,中国核工业集团有限公司-中核能源科技有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,若干
检测控制运维、自控技术,中国核工业集团有限公司-四川红华实业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,5人
